device_id,household_id,device_type,model,firmware_version,installed_at
2532,921,gate,GATE-10,1.0.0,2025-11-28
2533,471,garage_door,GATE-10,1.1.0,2025-11-28
2534,152,gate,GDO-200,2.0.0,2025-11-28
2535,790,garage_door,GDO-200,1.0.0,2025-11-28
2536,578,garage_door,GATE-10,1.0.0,2025-11-28
2537,399,garage_door,GDO-200,1.0.0,2025-11-28
2538,158,gate,GDO-100,1.0.0,2025-11-28
2539,527,garage_door,GATE-10,2.0.0,2025-11-28
2540,58,gate,GDO-100,1.0.0,2025-11-28
2541,933,gate,GDO-200,2.0.0,2025-11-28
2542,24,garage_door,GATE-10,1.0.0,2025-11-28
2543,638,garage_door,GDO-200,2.0.0,2025-11-28
2544,709,garage_door,GDO-200,1.1.0,2025-11-28
2545,943,gate,GDO-200,2.0.0,2025-11-28
2546,843,gate,GDO-100,2.0.0,2025-11-28
2547,190,garage_door,GDO-200,1.0.0,2025-11-28
2548,445,gate,GDO-200,2.0.0,2025-11-28
2549,983,garage_door,GDO-200,2.0.0,2025-11-28
2550,794,gate,GDO-200,2.0.0,2025-11-28
2551,718,gate,GDO-200,1.1.0,2025-11-28
2552,294,garage_door,GATE-10,1.1.0,2025-11-28
2553,647,garage_door,GDO-100,1.0.0,2025-11-28
2554,389,garage_door,GATE-10,1.1.0,2025-11-28
2555,349,gate,GDO-100,1.1.0,2025-11-28
2556,659,gate,GDO-100,1.0.0,2025-11-28
2557,923,gate,GATE-10,1.1.0,2025-11-28
2558,480,garage_door,GATE-10,2.0.0,2025-11-28
2559,458,gate,GDO-200,2.0.0,2025-11-28
2560,963,gate,GDO-200,1.0.0,2025-11-28
2561,82,gate,GDO-200,2.0.0,2025-11-28
2562,207,garage_door,GATE-10,1.1.0,2025-11-28
2563,308,gate,GDO-200,1.0.0,2025-11-28
2564,465,gate,GDO-100,1.1.0,2025-11-28
2565,163,gate,GDO-200,2.0.0,2025-11-28
2566,273,garage_door,GDO-100,1.1.0,2025-11-28
2567,486,garage_door,GDO-100,1.1.0,2025-11-28
2568,129,garage_door,GDO-200,1.0.0,2025-11-28
2569,529,garage_door,GDO-100,2.0.0,2025-11-28
2570,158,garage_door,GDO-100,2.0.0,2025-11-28
2571,279,garage_door,GDO-100,1.0.0,2025-11-28
2572,689,gate,GDO-200,1.0.0,2025-11-28
2573,887,gate,GATE-10,1.1.0,2025-11-28
2574,233,gate,GDO-200,2.0.0,2025-11-28
2575,621,garage_door,GDO-200,2.0.0,2025-11-28
2576,876,gate,GDO-100,1.1.0,2025-11-28
2577,828,garage_door,GDO-200,2.0.0,2025-11-28
2578,339,gate,GDO-100,1.1.0,2025-11-28
2579,703,gate,GDO-200,1.0.0,2025-11-28
2580,980,gate,GDO-200,1.1.0,2025-11-28
2581,156,garage_door,GDO-100,2.0.0,2025-11-28
2582,120,garage_door,GATE-10,1.1.0,2025-11-28
2583,813,gate,GDO-200,2.0.0,2025-11-28
2584,876,garage_door,GATE-10,1.0.0,2025-11-28
2585,401,gate,GDO-200,2.0.0,2025-11-28
2586,349,garage_door,GDO-200,1.0.0,2025-11-28
2587,133,gate,GDO-200,2.0.0,2025-11-28
2588,802,gate,GDO-200,2.0.0,2025-11-28
2589,707,garage_door,GDO-100,1.1.0,2025-11-28
2590,257,garage_door,GDO-100,1.0.0,2025-11-28
2591,843,garage_door,GDO-100,1.0.0,2025-11-28
2592,187,gate,GATE-10,1.0.0,2025-11-28
2593,878,garage_door,GDO-200,2.0.0,2025-11-28
2594,597,gate,GDO-100,1.1.0,2025-11-28
2595,127,gate,GDO-100,2.0.0,2025-11-28
2596,613,gate,GDO-200,1.1.0,2025-11-28
2597,560,garage_door,GDO-200,1.0.0,2025-11-28
2598,32,garage_door,GDO-100,1.1.0,2025-11-28
2599,575,gate,GDO-200,2.0.0,2025-11-28
2600,327,garage_door,GDO-200,2.0.0,2025-11-28
2601,664,gate,GDO-200,2.0.0,2025-11-28
2602,838,gate,GDO-200,2.0.0,2025-11-28
2603,262,gate,GDO-100,1.0.0,2025-11-28
2604,750,garage_door,GDO-100,1.1.0,2025-11-28
2605,539,gate,GDO-100,2.0.0,2025-11-28
2606,59,garage_door,GDO-100,1.0.0,2025-11-28
2607,788,gate,GDO-200,1.1.0,2025-11-28
2608,82,gate,GDO-200,1.1.0,2025-11-28
2609,334,garage_door,GATE-10,2.0.0,2025-11-28
2610,248,gate,GATE-10,1.0.0,2025-11-28
2611,3,garage_door,GATE-10,1.0.0,2025-11-28
2612,161,garage_door,GDO-200,1.1.0,2025-11-28
2613,506,garage_door,GDO-200,1.0.0,2025-11-28
2614,5,garage_door,GDO-200,1.0.0,2025-11-28
2615,384,gate,GDO-200,1.1.0,2025-11-28
2616,932,garage_door,GATE-10,1.1.0,2025-11-28
2617,870,gate,GDO-200,1.0.0,2025-11-28
2618,262,garage_door,GDO-100,2.0.0,2025-11-28
2619,755,garage_door,GATE-10,1.0.0,2025-11-28
2620,48,garage_door,GATE-10,1.0.0,2025-11-28
2621,590,gate,GDO-200,1.0.0,2025-11-28
2622,625,gate,GDO-200,1.1.0,2025-11-28
2623,699,gate,GDO-100,2.0.0,2025-11-28
2624,797,gate,GDO-100,1.1.0,2025-11-28
2625,689,garage_door,GATE-10,1.0.0,2025-11-28
2626,407,garage_door,GATE-10,1.1.0,2025-11-28
2627,801,garage_door,GDO-200,1.1.0,2025-11-28
2628,180,garage_door,GDO-100,1.1.0,2025-11-28
2629,800,gate,GDO-200,1.0.0,2025-11-28
2630,400,gate,GDO-200,1.0.0,2025-11-28
2631,373,garage_door,GDO-200,1.1.0,2025-11-28
2632,197,garage_door,GDO-200,1.1.0,2025-11-28
2633,944,gate,GDO-100,1.0.0,2025-11-28
2634,645,gate,GDO-100,2.0.0,2025-11-28
2635,322,gate,GDO-200,1.1.0,2025-11-28
2636,970,garage_door,GDO-100,1.0.0,2025-11-28
2637,7,garage_door,GDO-200,1.0.0,2025-11-28
2638,806,gate,GDO-100,1.0.0,2025-11-28
2639,648,gate,GATE-10,1.1.0,2025-11-28
2640,387,gate,GDO-100,1.0.0,2025-11-28
2641,959,garage_door,GDO-100,1.1.0,2025-11-28
2642,345,garage_door,GDO-200,1.0.0,2025-11-28
2643,478,gate,GDO-100,1.1.0,2025-11-28
2644,129,gate,GDO-200,2.0.0,2025-11-28
2645,516,gate,GDO-200,1.0.0,2025-11-28
2646,790,gate,GATE-10,2.0.0,2025-11-28
2647,714,gate,GATE-10,2.0.0,2025-11-28
2648,493,gate,GDO-100,1.1.0,2025-11-28
2649,919,gate,GDO-200,1.1.0,2025-11-28
2650,185,garage_door,GDO-100,1.0.0,2025-11-28
2651,691,garage_door,GDO-100,1.0.0,2025-11-28
2652,583,gate,GDO-200,1.0.0,2025-11-28
2653,668,garage_door,GDO-100,1.0.0,2025-11-28
2654,812,gate,GDO-100,2.0.0,2025-11-28
2655,76,gate,GDO-100,1.1.0,2025-11-28
2656,183,gate,GATE-10,1.0.0,2025-11-28
2657,599,garage_door,GDO-200,1.0.0,2025-11-28
2658,361,garage_door,GATE-10,1.1.0,2025-11-28
2659,822,gate,GDO-200,2.0.0,2025-11-28
2660,69,garage_door,GDO-200,1.0.0,2025-11-28
2661,98,gate,GATE-10,2.0.0,2025-11-28
2662,79,garage_door,GDO-100,2.0.0,2025-11-28
2663,838,gate,GATE-10,1.1.0,2025-11-28
2664,175,garage_door,GATE-10,2.0.0,2025-11-28
2665,123,gate,GDO-100,1.0.0,2025-11-28
2666,31,gate,GDO-100,1.1.0,2025-11-28
2667,1,gate,GATE-10,1.1.0,2025-11-28
2668,853,garage_door,GDO-100,2.0.0,2025-11-28
2669,64,gate,GDO-200,1.1.0,2025-11-28
2670,998,garage_door,GATE-10,1.0.0,2025-11-28
2671,833,gate,GDO-200,1.1.0,2025-11-28
2672,810,garage_door,GDO-100,2.0.0,2025-11-28
2673,127,gate,GDO-100,1.0.0,2025-11-28
2674,110,garage_door,GATE-10,1.0.0,2025-11-28
2675,686,garage_door,GATE-10,1.1.0,2025-11-28
2676,67,garage_door,GATE-10,1.0.0,2025-11-28
2677,350,garage_door,GDO-200,2.0.0,2025-11-28
2678,393,gate,GDO-100,1.0.0,2025-11-28
2679,405,gate,GDO-100,2.0.0,2025-11-28
2680,842,garage_door,GDO-200,1.0.0,2025-11-28
2681,325,garage_door,GDO-100,1.0.0,2025-11-28
2682,965,garage_door,GDO-200,2.0.0,2025-11-28
2683,149,gate,GATE-10,2.0.0,2025-11-28
2684,633,gate,GATE-10,1.0.0,2025-11-28
2685,107,garage_door,GATE-10,1.0.0,2025-11-28
2686,771,gate,GDO-100,1.1.0,2025-11-28
2687,361,gate,GATE-10,1.0.0,2025-11-28
2688,717,garage_door,GDO-200,1.0.0,2025-11-28
2689,981,garage_door,GDO-100,1.1.0,2025-11-28
2690,470,gate,GDO-200,2.0.0,2025-11-28
2691,12,garage_door,GATE-10,1.0.0,2025-11-28
2692,781,garage_door,GDO-100,2.0.0,2025-11-28
2693,104,garage_door,GATE-10,1.0.0,2025-11-28
2694,253,garage_door,GDO-200,2.0.0,2025-11-28
2695,824,gate,GDO-100,2.0.0,2025-11-28
2696,155,gate,GDO-100,1.1.0,2025-11-28
2697,604,gate,GDO-100,1.1.0,2025-11-28
2698,151,gate,GDO-100,1.0.0,2025-11-28
2699,761,gate,GDO-100,1.1.0,2025-11-28
2700,165,garage_door,GDO-100,1.0.0,2025-11-28
2701,908,gate,GDO-200,2.0.0,2025-11-28
2702,922,gate,GDO-200,1.0.0,2025-11-28
2703,927,gate,GDO-100,2.0.0,2025-11-28
2704,268,gate,GDO-100,2.0.0,2025-11-28
2705,411,gate,GDO-100,1.0.0,2025-11-28
2706,954,gate,GDO-100,2.0.0,2025-11-28
2707,79,garage_door,GDO-100,1.1.0,2025-11-28
2708,261,garage_door,GDO-200,1.0.0,2025-11-28
2709,613,gate,GDO-100,2.0.0,2025-11-28
2710,384,garage_door,GDO-100,1.1.0,2025-11-28
2711,822,gate,GDO-100,1.0.0,2025-11-28
2712,233,garage_door,GDO-200,1.1.0,2025-11-28
2713,363,garage_door,GDO-100,1.0.0,2025-11-28
2714,747,gate,GATE-10,1.0.0,2025-11-28
2715,344,gate,GDO-200,1.1.0,2025-11-28
2716,429,gate,GDO-200,1.0.0,2025-11-28
2717,852,garage_door,GATE-10,1.1.0,2025-11-28
2718,791,gate,GDO-100,2.0.0,2025-11-28
2719,862,gate,GATE-10,1.1.0,2025-11-28
2720,253,gate,GATE-10,2.0.0,2025-11-28
2721,91,garage_door,GDO-200,1.0.0,2025-11-28
2722,561,garage_door,GDO-100,1.1.0,2025-11-28
2723,258,garage_door,GDO-200,1.1.0,2025-11-28
2724,111,garage_door,GDO-100,1.0.0,2025-11-28
2725,786,garage_door,GDO-100,2.0.0,2025-11-28
2726,722,garage_door,GDO-200,1.1.0,2025-11-28
2727,421,gate,GDO-200,1.1.0,2025-11-28
2728,143,garage_door,GATE-10,1.1.0,2025-11-28
2729,295,garage_door,GDO-200,1.0.0,2025-11-28
2730,757,gate,GDO-200,1.0.0,2025-11-28
2731,77,gate,GDO-100,1.1.0,2025-11-28
2732,584,gate,GATE-10,2.0.0,2025-11-28
2733,948,gate,GDO-200,1.1.0,2025-11-28
2734,50,garage_door,GATE-10,2.0.0,2025-11-28
2735,54,garage_door,GDO-200,2.0.0,2025-11-28
2736,267,gate,GDO-100,1.0.0,2025-11-28
2737,26,gate,GATE-10,2.0.0,2025-11-28
2738,664,gate,GATE-10,1.0.0,2025-11-28
2739,629,gate,GATE-10,2.0.0,2025-11-28
2740,275,gate,GDO-200,1.1.0,2025-11-28
2741,814,gate,GDO-100,1.1.0,2025-11-28
2742,983,gate,GATE-10,1.1.0,2025-11-28
2743,607,garage_door,GDO-100,1.1.0,2025-11-28
2744,952,gate,GATE-10,2.0.0,2025-11-28
2745,6,gate,GATE-10,2.0.0,2025-11-28
2746,120,gate,GATE-10,2.0.0,2025-11-28
2747,620,gate,GDO-200,1.0.0,2025-11-28
2748,293,gate,GATE-10,1.0.0,2025-11-28
2749,238,gate,GATE-10,1.1.0,2025-11-28
2750,951,gate,GDO-100,1.1.0,2025-11-28
2751,127,gate,GDO-100,2.0.0,2025-11-28
2752,428,gate,GDO-200,1.0.0,2025-11-28
2753,695,garage_door,GDO-100,1.1.0,2025-11-28
2754,439,garage_door,GDO-100,1.1.0,2025-11-28
2755,955,garage_door,GDO-100,2.0.0,2025-11-28
2756,805,gate,GDO-200,2.0.0,2025-11-28
2757,409,gate,GATE-10,1.1.0,2025-11-28
2758,431,garage_door,GDO-200,1.0.0,2025-11-28
2759,59,gate,GDO-200,1.0.0,2025-11-28
2760,771,garage_door,GDO-200,1.0.0,2025-11-28
2761,459,gate,GDO-200,2.0.0,2025-11-28
2762,191,gate,GDO-200,1.1.0,2025-11-28
2763,88,garage_door,GDO-100,2.0.0,2025-11-28
2764,701,garage_door,GDO-100,1.0.0,2025-11-28
2765,204,gate,GDO-100,1.1.0,2025-11-28
2766,420,garage_door,GDO-100,2.0.0,2025-11-28
2767,521,garage_door,GDO-100,1.0.0,2025-11-28
2768,434,gate,GATE-10,1.0.0,2025-11-28
2769,182,garage_door,GDO-200,1.0.0,2025-11-28
2770,12,gate,GDO-200,1.0.0,2025-11-28
2771,167,garage_door,GDO-100,1.1.0,2025-11-28
2772,249,garage_door,GDO-200,2.0.0,2025-11-28
2773,954,garage_door,GDO-200,1.0.0,2025-11-28
2774,365,gate,GATE-10,2.0.0,2025-11-28
2775,847,garage_door,GDO-100,1.1.0,2025-11-28
2776,964,gate,GATE-10,2.0.0,2025-11-28
2777,689,garage_door,GDO-200,1.1.0,2025-11-28
2778,514,garage_door,GDO-100,1.1.0,2025-11-28
2779,160,gate,GDO-200,2.0.0,2025-11-28
2780,99,gate,GDO-100,1.0.0,2025-11-28
2781,666,gate,GDO-200,1.0.0,2025-11-28
2782,547,gate,GDO-200,2.0.0,2025-11-28
2783,65,garage_door,GATE-10,2.0.0,2025-11-28
2784,546,garage_door,GDO-100,1.1.0,2025-11-28
2785,373,garage_door,GDO-200,1.0.0,2025-11-28
2786,602,gate,GDO-200,1.1.0,2025-11-28
2787,632,gate,GATE-10,1.1.0,2025-11-28
2788,351,gate,GATE-10,2.0.0,2025-11-28
2789,674,gate,GDO-200,1.1.0,2025-11-28
2790,20,garage_door,GDO-200,1.1.0,2025-11-28
2791,500,garage_door,GDO-100,1.1.0,2025-11-28
2792,990,gate,GDO-200,2.0.0,2025-11-28
2793,366,garage_door,GDO-200,1.1.0,2025-11-28
2794,989,garage_door,GDO-100,1.1.0,2025-11-28
2795,319,garage_door,GATE-10,1.0.0,2025-11-28
2796,609,gate,GATE-10,2.0.0,2025-11-28
2797,169,garage_door,GDO-200,2.0.0,2025-11-28
2798,274,gate,GDO-200,1.1.0,2025-11-28
2799,973,garage_door,GDO-100,1.0.0,2025-11-28
2800,951,gate,GDO-100,2.0.0,2025-11-28
2801,852,gate,GATE-10,1.0.0,2025-11-28
2802,163,gate,GDO-200,1.1.0,2025-11-28
2803,307,gate,GDO-200,1.0.0,2025-11-28
2804,265,gate,GDO-100,1.1.0,2025-11-28
2805,225,gate,GDO-200,1.0.0,2025-11-28
2806,603,gate,GDO-200,2.0.0,2025-11-28
2807,284,garage_door,GDO-200,1.1.0,2025-11-28
2808,678,garage_door,GDO-200,1.0.0,2025-11-28
2809,509,gate,GATE-10,1.0.0,2025-11-28
2810,937,garage_door,GDO-100,1.0.0,2025-11-28
2811,805,garage_door,GATE-10,2.0.0,2025-11-28
2812,317,garage_door,GDO-100,1.1.0,2025-11-28
2813,116,garage_door,GDO-100,1.1.0,2025-11-28
2814,296,gate,GATE-10,1.0.0,2025-11-28
2815,88,garage_door,GDO-200,1.0.0,2025-11-28
2816,251,garage_door,GDO-100,2.0.0,2025-11-28
2817,779,gate,GATE-10,2.0.0,2025-11-28
2818,456,garage_door,GATE-10,2.0.0,2025-11-28
2819,632,gate,GDO-100,1.1.0,2025-11-28
2820,622,garage_door,GDO-200,2.0.0,2025-11-28
2821,153,garage_door,GATE-10,1.1.0,2025-11-28
2822,790,garage_door,GDO-100,1.0.0,2025-11-28
2823,196,garage_door,GDO-100,2.0.0,2025-11-28
2824,767,garage_door,GDO-200,2.0.0,2025-11-28
2825,821,gate,GATE-10,1.0.0,2025-11-28
2826,8,garage_door,GDO-200,1.0.0,2025-11-28
2827,33,garage_door,GDO-200,2.0.0,2025-11-28
2828,44,garage_door,GATE-10,1.1.0,2025-11-28
2829,265,garage_door,GDO-100,2.0.0,2025-11-28
2830,370,gate,GDO-100,2.0.0,2025-11-28
2831,247,garage_door,GDO-100,1.0.0,2025-11-28
2832,656,gate,GDO-200,2.0.0,2025-11-28
2833,592,gate,GDO-100,1.1.0,2025-11-28
2834,725,gate,GATE-10,1.0.0,2025-11-28
2835,95,garage_door,GATE-10,2.0.0,2025-11-28
2836,145,garage_door,GATE-10,1.0.0,2025-11-28
2837,7,garage_door,GATE-10,1.0.0,2025-11-28
2838,337,garage_door,GATE-10,2.0.0,2025-11-28
2839,2,garage_door,GATE-10,2.0.0,2025-11-28
2840,585,gate,GATE-10,1.0.0,2025-11-28
2841,390,gate,GATE-10,1.0.0,2025-11-28
2842,481,gate,GATE-10,1.1.0,2025-11-28
2843,1000,garage_door,GATE-10,1.0.0,2025-11-28
2844,622,garage_door,GDO-200,2.0.0,2025-11-28
2845,645,garage_door,GDO-100,1.1.0,2025-11-28
2846,354,garage_door,GDO-200,1.0.0,2025-11-28
2847,626,gate,GDO-200,1.1.0,2025-11-28
2848,459,gate,GATE-10,1.1.0,2025-11-28
2849,124,gate,GDO-200,1.0.0,2025-11-28
2850,506,gate,GDO-200,2.0.0,2025-11-28
2851,569,gate,GDO-100,2.0.0,2025-11-28
2852,163,garage_door,GDO-100,1.0.0,2025-11-28
2853,874,garage_door,GDO-100,1.1.0,2025-11-28
2854,763,gate,GDO-200,2.0.0,2025-11-28
2855,785,gate,GDO-100,1.1.0,2025-11-28
2856,911,gate,GDO-100,1.0.0,2025-11-28
2857,255,garage_door,GDO-100,1.0.0,2025-11-28
2858,906,garage_door,GDO-200,1.0.0,2025-11-28
2859,277,gate,GATE-10,2.0.0,2025-11-28
2860,387,gate,GDO-200,1.0.0,2025-11-28
2861,675,garage_door,GDO-200,1.0.0,2025-11-28
2862,16,gate,GATE-10,2.0.0,2025-11-28
2863,485,gate,GDO-100,2.0.0,2025-11-28
2864,183,garage_door,GATE-10,2.0.0,2025-11-28
2865,286,gate,GATE-10,1.0.0,2025-11-28
2866,952,garage_door,GATE-10,1.0.0,2025-11-28
2867,72,garage_door,GATE-10,1.1.0,2025-11-28
2868,327,garage_door,GATE-10,2.0.0,2025-11-28
2869,229,garage_door,GDO-200,1.0.0,2025-11-28
2870,888,garage_door,GDO-100,1.0.0,2025-11-28
2871,942,garage_door,GDO-100,2.0.0,2025-11-28
2872,448,garage_door,GATE-10,2.0.0,2025-11-28
2873,962,gate,GATE-10,1.0.0,2025-11-28
2874,906,garage_door,GATE-10,1.1.0,2025-11-28
2875,13,gate,GDO-200,2.0.0,2025-11-28
2876,369,gate,GDO-200,1.1.0,2025-11-28
2877,52,gate,GATE-10,1.0.0,2025-11-28
2878,457,garage_door,GDO-200,1.0.0,2025-11-28
2879,826,gate,GDO-100,1.0.0,2025-11-28
2880,848,gate,GDO-200,1.1.0,2025-11-28
2881,613,garage_door,GATE-10,1.1.0,2025-11-28
2882,251,garage_door,GDO-100,2.0.0,2025-11-28
2883,734,gate,GDO-100,2.0.0,2025-11-28
2884,1000,gate,GDO-200,2.0.0,2025-11-28
2885,531,garage_door,GDO-200,1.0.0,2025-11-28
2886,868,garage_door,GDO-100,1.0.0,2025-11-28
2887,909,gate,GATE-10,1.1.0,2025-11-28
2888,724,gate,GDO-200,1.0.0,2025-11-28
2889,160,gate,GDO-100,1.1.0,2025-11-28
2890,900,garage_door,GDO-100,1.1.0,2025-11-28
2891,407,garage_door,GATE-10,1.0.0,2025-11-28
2892,527,gate,GATE-10,2.0.0,2025-11-28
2893,577,garage_door,GDO-100,2.0.0,2025-11-28
2894,300,gate,GATE-10,1.1.0,2025-11-28
2895,907,garage_door,GATE-10,1.1.0,2025-11-28
2896,992,gate,GDO-100,2.0.0,2025-11-28
2897,685,gate,GDO-200,2.0.0,2025-11-28
2898,619,gate,GATE-10,2.0.0,2025-11-28
2899,48,gate,GDO-200,1.1.0,2025-11-28
2900,351,garage_door,GATE-10,2.0.0,2025-11-28
2901,220,gate,GATE-10,1.0.0,2025-11-28
2902,797,garage_door,GATE-10,1.1.0,2025-11-28
2903,892,garage_door,GATE-10,1.0.0,2025-11-28
2904,168,garage_door,GATE-10,2.0.0,2025-11-28
2905,361,garage_door,GDO-100,1.0.0,2025-11-28
2906,874,garage_door,GDO-200,1.1.0,2025-11-28
2907,715,garage_door,GATE-10,1.0.0,2025-11-28
2908,183,gate,GDO-100,1.0.0,2025-11-28
2909,993,garage_door,GATE-10,1.1.0,2025-11-28
2910,159,gate,GATE-10,1.1.0,2025-11-28
2911,761,gate,GDO-200,1.1.0,2025-11-28
2912,162,gate,GDO-200,1.1.0,2025-11-28
2913,388,garage_door,GATE-10,2.0.0,2025-11-28
2914,830,garage_door,GDO-100,2.0.0,2025-11-28
2915,421,gate,GATE-10,1.1.0,2025-11-28
2916,384,garage_door,GDO-200,1.0.0,2025-11-28
2917,697,gate,GDO-200,2.0.0,2025-11-28
2918,314,garage_door,GDO-200,1.0.0,2025-11-28
2919,69,garage_door,GDO-200,2.0.0,2025-11-28
2920,457,garage_door,GATE-10,2.0.0,2025-11-28
2921,442,gate,GDO-200,1.1.0,2025-11-28
2922,799,gate,GDO-200,1.1.0,2025-11-28
2923,865,gate,GDO-100,1.0.0,2025-11-28
2924,865,garage_door,GDO-100,1.1.0,2025-11-28
2925,405,garage_door,GDO-200,1.1.0,2025-11-28
2926,399,gate,GDO-100,1.1.0,2025-11-28
2927,79,gate,GDO-100,1.0.0,2025-11-28
2928,125,gate,GDO-100,1.1.0,2025-11-28
2929,337,garage_door,GDO-200,1.0.0,2025-11-28
2930,586,gate,GDO-200,1.1.0,2025-11-28
2931,771,garage_door,GDO-200,1.0.0,2025-11-28
2932,498,garage_door,GATE-10,1.0.0,2025-11-28
2933,468,garage_door,GDO-200,2.0.0,2025-11-28
2934,283,gate,GDO-100,1.0.0,2025-11-28
2935,39,garage_door,GATE-10,1.1.0,2025-11-28
2936,631,gate,GDO-100,1.0.0,2025-11-28
2937,851,garage_door,GDO-100,1.0.0,2025-11-28
2938,804,garage_door,GATE-10,1.0.0,2025-11-28
2939,882,gate,GDO-200,1.1.0,2025-11-28
2940,570,gate,GDO-100,2.0.0,2025-11-28
2941,347,gate,GDO-100,1.0.0,2025-11-28
2942,49,gate,GDO-200,1.0.0,2025-11-28
2943,984,gate,GDO-100,2.0.0,2025-11-28
2944,834,garage_door,GDO-200,1.1.0,2025-11-28
2945,117,gate,GDO-200,2.0.0,2025-11-28
2946,400,gate,GDO-200,1.1.0,2025-11-28
2947,701,garage_door,GATE-10,2.0.0,2025-11-28
2948,465,garage_door,GDO-100,1.1.0,2025-11-28
2949,622,gate,GATE-10,2.0.0,2025-11-28
2950,635,gate,GDO-100,2.0.0,2025-11-28
2951,787,garage_door,GDO-200,1.1.0,2025-11-28
2952,136,garage_door,GDO-200,2.0.0,2025-11-28
2953,583,garage_door,GATE-10,1.1.0,2025-11-28
2954,334,gate,GDO-100,1.0.0,2025-11-28
2955,93,garage_door,GDO-200,2.0.0,2025-11-28
2956,370,garage_door,GDO-100,1.0.0,2025-11-28
2957,532,gate,GATE-10,1.1.0,2025-11-28
2958,127,garage_door,GATE-10,1.0.0,2025-11-28
2959,974,garage_door,GATE-10,2.0.0,2025-11-28
2960,719,gate,GDO-100,1.0.0,2025-11-28
2961,69,garage_door,GDO-100,1.1.0,2025-11-28
2962,439,gate,GATE-10,1.1.0,2025-11-28
2963,905,garage_door,GDO-200,2.0.0,2025-11-28
2964,76,garage_door,GDO-200,2.0.0,2025-11-28
2965,584,gate,GDO-200,1.1.0,2025-11-28
2966,358,gate,GATE-10,1.1.0,2025-11-28
2967,821,gate,GDO-200,1.1.0,2025-11-28
2968,338,garage_door,GATE-10,1.0.0,2025-11-28
2969,439,gate,GATE-10,1.0.0,2025-11-28
2970,185,garage_door,GDO-200,2.0.0,2025-11-28
2971,444,gate,GDO-200,1.1.0,2025-11-28
2972,944,garage_door,GDO-200,1.1.0,2025-11-28
2973,877,garage_door,GDO-200,1.0.0,2025-11-28
2974,134,garage_door,GDO-100,1.1.0,2025-11-28
2975,448,garage_door,GATE-10,2.0.0,2025-11-28
2976,546,garage_door,GDO-200,1.1.0,2025-11-28
2977,360,gate,GATE-10,1.1.0,2025-11-28
2978,554,garage_door,GDO-200,1.0.0,2025-11-28
2979,74,garage_door,GATE-10,1.0.0,2025-11-28
2980,410,garage_door,GATE-10,1.0.0,2025-11-28
2981,120,gate,GDO-100,1.0.0,2025-11-28
2982,651,gate,GDO-100,2.0.0,2025-11-28
2983,979,garage_door,GDO-200,1.0.0,2025-11-28
2984,148,gate,GDO-200,1.1.0,2025-11-28
2985,331,gate,GDO-100,1.1.0,2025-11-28
2986,66,garage_door,GATE-10,1.1.0,2025-11-28
2987,987,garage_door,GATE-10,1.0.0,2025-11-28
2988,607,gate,GATE-10,2.0.0,2025-11-28
2989,771,gate,GATE-10,2.0.0,2025-11-28
2990,746,garage_door,GATE-10,2.0.0,2025-11-28
2991,334,gate,GDO-200,1.0.0,2025-11-28
2992,390,gate,GDO-200,1.1.0,2025-11-28
2993,195,gate,GDO-100,2.0.0,2025-11-28
2994,410,garage_door,GDO-100,1.0.0,2025-11-28
2995,712,gate,GDO-100,1.0.0,2025-11-28
2996,840,garage_door,GATE-10,1.0.0,2025-11-28
2997,620,gate,GDO-100,1.0.0,2025-11-28
2998,327,garage_door,GDO-100,2.0.0,2025-11-28
2999,170,garage_door,GDO-100,2.0.0,2025-11-28
3000,122,gate,GATE-10,1.0.0,2025-11-28
